city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Sydney,Apartment,119.0,1,Private room,Darlinghurst,151.22814,-33.8771,43,43
Sydney,House,1200.0,12,Entire home/apt,Mosman,151.32905,-33.61089,0,0
Sydney,Townhouse,181.0,6,Entire home/apt,Newtown/Enmore,151.17563,-33.90135,34,34
Sydney,Townhouse,296.0,10,Entire home/apt,Brighton-Le-Sands,151.00705,-33.9544,1,1
Sydney,House,260.0,8,Entire home/apt,0,151.15653,-34.084,40,40
Sydney,Condominium,175.0,2,Private room,0,151.21538,-33.87897,1,1
Sydney,Apartment,151.0,2,Entire home/apt,Central Business District,151.21023,-33.87815,47,47
Sydney,House,36.0,1,Private room,0,151.07671,-33.79841,41,41
Sydney,Apartment,300.0,8,Entire home/apt,Pyrmont,151.19396,-33.87175,3,3
Sydney,Apartment,100.0,2,Entire home/apt,Zetland,151.20954,-33.90502,1,1
Sydney,House,500.0,8,Entire home/apt,Bondi Beach,151.26919,-33.88709,2,2
Sydney,House,151.0,5,Private room,Petersham,151.15609,-33.89753,55,55
Sydney,House,135.0,2,Private room,0,151.04927,-33.81454,5,5
Sydney,Apartment,161.0,4,Entire home/apt,Avalon,151.31776,-33.62716,47,47
Sydney,House,118.0,2,Entire home/apt,0,151.32562,-33.63131,37,37
Sydney,Apartment,119.0,4,Entire home/apt,0,151.24527,-33.92244,4,4
Sydney,Townhouse,55.0,2,Private room,Hurstville,151.10714,-33.97051,16,16
Sydney,Apartment,50.0,2,Private room,0,151.25062,-33.92619,0,0
Sydney,Apartment,129.0,4,Private room,Bondi Junction,151.25213,-33.89164,12,12
Sydney,Apartment,50.0,1,Private room,0,151.13956,-33.93171,1,1
Sydney,Apartment,100.0,4,Entire home/apt,0,151.07851,-33.82516,115,115
Sydney,Apartment,100.0,3,Private room,Manly,151.2868,-33.79024,0,0
Sydney,Apartment,159.0,5,Entire home/apt,Haymarket,151.07253,-33.84753,109,109
Sydney,Apartment,161.0,4,Entire home/apt,Bondi Junction,151.25654,-33.89424,1,1
Sydney,Apartment,250.0,5,Entire home/apt,Central Business District,151.20686,-33.86413,102,102
Sydney,Apartment,108.0,2,Entire home/apt,0,151.20045,-33.88645,27,27
Sydney,Apartment,50.0,2,Private room,0,151.07919,-33.82625,1,1
Sydney,Apartment,90.0,2,Entire home/apt,0,151.26191,-33.8927,1,1
Sydney,Serviced apartment,161.0,3,Entire home/apt,Pyrmont,151.20372,-33.86836,132,132
Sydney,Cabin,100.0,3,Entire home/apt,St Peters,151.17758,-33.91258,70,70
Sydney,House,119.0,2,Entire home/apt,Balmain/Birchgrove,151.18048,-33.85557,12,12
Sydney,Apartment,203.0,4,Entire home/apt,Manly,151.28481,-33.79748,171,171
Sydney,Townhouse,350.0,8,Entire home/apt,0,151.15522,-34.04533,63,63
Sydney,Apartment,129.0,2,Entire home/apt,0,151.19855,-33.89753,30,30
Sydney,Apartment,200.0,4,Entire home/apt,Haymarket,151.20524,-33.87528,6,6
Sydney,House,185.0,4,Entire home/apt,Balmain/Birchgrove,151.17802,-33.85209,21,21
Sydney,Apartment,51.0,2,Private room,Redfern,151.21552,-33.89609,2,2
Sydney,House,249.0,8,Entire home/apt,0,151.17179,-33.75039,6,6
Sydney,Apartment,70.0,2,Private room,0,151.13183,-33.99202,0,0
Sydney,Apartment,70.0,2,Entire home/apt,0,151.27104,-33.88863,3,3
Sydney,Apartment,146.0,4,Entire home/apt,Bellevue Hill,151.25774,-33.87589,61,61
Sydney,House,280.0,5,Entire home/apt,0,151.1452,-34.08139,28,28
Sydney,House,60.0,1,Private room,Surry Hills,151.21187,-33.88413,1,1
Sydney,Apartment,61.0,2,Entire home/apt,Vaucluse/Watsons Bay,151.28165,-33.86357,1,1
