city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Kauai,House,75.0,2,Private room,Kauaʻi,-159.47583,22.22235,155,155
Kauai,Apartment,96.0,2,Entire home/apt,Kauaʻi,-159.47668,22.22111,212,212
New York,Apartment,151.0,2,Entire home/apt,Hell's Kitchen,-73.99039,40.76387,12,12
New York,Loft,136.0,2,Entire home/apt,Greenwich Village,-74.00125,40.72937,43,43
Oahu,Condominium,147.0,4,Entire home/apt,Waikiki,-157.8269,21.27855,142,142
The Big Island,House,189.0,4,Entire home/apt,Island of Hawaiʻi,-154.93097,19.39376,61,61
New York,Apartment,169.0,4,Entire home/apt,Park Slope,-73.98754,40.66832,127,127
New York,Apartment,72.0,2,Private room,Crown Heights,-73.96359,40.67736,0,0
Oahu,House,525.0,12,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.80855,21.29373,11,11
New York,Apartment,120.0,2,Entire home/apt,West Village,-74.00649,40.73015,27,27
The Big Island,House,89.0,2,Private room,Kailua/Kona,-155.87272,19.44949,91,91
New York,Apartment,70.0,2,Private room,Brooklyn Navy Yard,-73.97296,40.69634,134,134
New York,Apartment,200.0,2,Entire home/apt,Roosevelt Island,-73.95815,40.76985,17,17
Oahu,House,85.0,2,Private room,North Shore,-158.05491,21.65628,141,141
Oahu,House,500.0,6,Entire home/apt,North Shore,-158.07724,21.62495,23,23
The Big Island,Cottage,95.0,4,Entire home/apt,Island of Hawaiʻi,-154.94919,19.4425,149,149
New York,Apartment,130.0,5,Entire home/apt,Tribeca,-74.01171,40.71655,2,2
Kauai,Apartment,115.0,4,Entire home/apt,Kauaʻi,-159.47621,22.22149,152,152
New York,Townhouse,198.0,5,Entire home/apt,Gowanus,-73.99648,40.67376,92,92
The Big Island,Condominium,143.0,7,Entire home/apt,Kailua/Kona,-155.9606,19.56696,2,2
Oahu,Guest suite,159.0,5,Entire home/apt,Ko'olauloa,-157.8525,21.55567,123,123
New York,Apartment,500.0,4,Entire home/apt,Greenpoint,-73.95376,40.72203,231,231
New York,Apartment,125.0,1,Private room,East Village,-73.98854,40.7254,2,2
New York,Apartment,65.0,2,Private room,Bedford-Stuyvesant,-73.94774,40.68242,258,258
New York,Apartment,341.0,6,Entire home/apt,Lower East Side,-73.9867,40.7208,124,124
New York,Apartment,200.0,2,Entire home/apt,Hell's Kitchen,-73.99198,40.76017,30,30
Oahu,Condominium,114.0,2,Entire home/apt,0,-157.82133,21.27299,161,161
New York,Apartment,97.0,8,Entire home/apt,East Flatbush,-73.93376,40.64944,52,52
New York,Apartment,210.0,4,Entire home/apt,Lower East Side,-73.9867,40.71526,44,44
Maui,Condominium,179.0,2,Entire home/apt,Maui,-156.50749,20.79501,65,65
New York,Apartment,32.0,2,Private room,Crown Heights,-73.96073,40.66746,0,0
New York,Apartment,150.0,4,Entire home/apt,Park Slope,-73.98116,40.66936,36,36
New York,Apartment,80.0,2,Private room,Upper West Side,-73.96495,40.80179,90,90
New York,Apartment,190.0,2,Entire home/apt,Williamsburg,-73.93782,40.71475,1,1
Oahu,Condominium,229.0,6,Entire home/apt,Waikiki,-157.83263,21.28713,108,108
New York,Apartment,95.0,4,Private room,Lower East Side,-73.98435,40.7175,226,226
Oahu,Condominium,99.0,4,Entire home/apt,Waikiki,-157.82002,21.27606,62,62
New York,Apartment,150.0,2,Entire home/apt,Williamsburg,-73.93734,40.7137,120,120
New York,Condominium,33.0,2,Private room,Flushing,-73.82004,40.75717,128,128
New York,Condominium,150.0,2,Entire home/apt,Williamsburg,-73.96048,40.71479,95,95
New York,Apartment,230.0,2,Entire home/apt,Times Square/Theatre District,-73.98435,40.76295,1,1
New York,Apartment,105.0,2,Private room,Williamsburg,-73.94214,40.7137,0,0
Oahu,Apartment,165.0,2,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.81985,21.26064,0,0
New York,Apartment,132.0,3,Entire home/apt,Karlín,-73.93666,40.68321,111,111
New York,Apartment,160.0,6,Entire home/apt,Williamsburg,-73.95828,40.72141,4,4
New York,House,45.0,2,Private room,Carroll Gardens,-73.99708,40.67678,0,0
New York,Apartment,95.0,2,Private room,Harlem,-73.94896,40.80627,20,20
New York,Apartment,70.0,1,Private room,Park Slope,-73.97724,40.67173,1,1
New York,Apartment,130.0,1,Entire home/apt,Upper West Side,-73.97809,40.79159,3,3
New York,Apartment,75.0,2,Entire home/apt,0,-73.90351,40.70365,48,48
New York,Apartment,500.0,4,Entire home/apt,West Village,-74.00836,40.73283,3,3
Oahu,House,480.0,6,Entire home/apt,Kailua,-157.74249,21.40555,10,10
New York,House,105.0,5,Entire home/apt,Flushing,-73.81785,40.75348,183,183
Maui,Apartment,265.0,6,Entire home/apt,Napili/Honokowai,-156.68224,20.96411,27,27
New York,Apartment,145.0,2,Entire home/apt,Crown Heights,-73.9614,40.67566,195,195
Oahu,House,99.0,2,Private room,North Shore,-158.10356,21.58669,10,10
New York,Apartment,46.0,1,Private room,Bushwick,-73.94001,40.69985,0,0
New York,Apartment,64.0,1,Private room,Kips Bay,-73.98323,40.74025,4,4
New York,Apartment,295.0,4,Entire home/apt,Nolita,-73.99429,40.72131,89,89
New York,Apartment,105.0,2,Entire home/apt,Williamsburg,-73.94464,40.72008,31,31
Maui,Condominium,834.0,6,Entire home/apt,Kapalua,-156.66299,21.00087,2,2
Oahu,House,238.0,6,Entire home/apt,Waikiki,-157.82211,21.27555,0,0
Oahu,Condominium,175.0,4,Entire home/apt,Waikiki,-157.82374,21.27899,155,155
New York,Apartment,150.0,2,Entire home/apt,Washington Heights,-73.94261,40.83206,3,3
New York,Apartment,115.0,2,Entire home/apt,Crown Heights,-73.95265,40.67191,1,1
New York,Apartment,84.0,2,Entire home/apt,Park Slope,-73.98793,40.66934,148,148
Maui,Condominium,540.0,5,Entire home/apt,Kapalua,-156.65512,20.99777,2,2
Maui,Condominium,169.0,7,Entire home/apt,Kihei/Wailea,-156.44634,20.72437,71,71
New York,Apartment,175.0,6,Entire home/apt,Greenwood Heights,-73.95851,40.68356,0,0
The Big Island,House,66.0,4,Entire home/apt,Island of Hawaiʻi,-154.99436,19.5186,115,115
New York,Apartment,100.0,1,Private room,Williamsburg,-73.95615,40.72004,42,42
The Big Island,House,40.0,4,Private room,Island of Hawaiʻi,-154.97336,19.59483,91,91
New York,Apartment,48.0,2,Private room,Flatbush,-73.9596,40.65452,55,55
New York,Apartment,80.0,2,Private room,0,-73.96496,40.69489,12,12
New York,Apartment,300.0,6,Entire home/apt,0,-73.9825,40.73912,0,0
New York,Apartment,155.0,2,Private room,Hell's Kitchen,-73.98954,40.7614,155,155
New York,Apartment,245.0,4,Private room,Hell's Kitchen,-73.98945,40.76207,146,146
Kauai,Resort,345.0,8,Private room,Kauaʻi,-159.32076,22.05995,4,4
New York,Apartment,60.0,1,Private room,Greenwich Village,-74.00008,40.73256,0,0
Oahu,Apartment,125.0,4,Entire home/apt,Ko'olauloa,-157.92248,21.64387,153,153
New York,Loft,150.0,4,Entire home/apt,Clinton Hill,-73.9589,40.68956,1,1
New York,Apartment,135.0,2,Private room,Lower East Side,-73.98592,40.72082,6,6
New York,Apartment,85.0,2,Shared room,Upper West Side,-73.97238,40.78768,29,29
New York,Apartment,55.0,2,Private room,Williamsburg,-73.9417,40.71591,2,2
Kauai,Resort,295.0,4,Private room,Kauaʻi,-159.31974,22.06005,2,2
New York,Apartment,65.0,2,Private room,Harlem,-73.95213,40.81398,126,126
New York,Apartment,100.0,2,Entire home/apt,Williamsburg,-73.95136,40.70711,5,5
New York,Apartment,105.0,3,Entire home/apt,Alphabet City,-73.98048,40.72866,90,90
Kauai,Bed and breakfast,226.0,2,Private room,Kauaʻi,-159.36793,22.04892,13,13
Maui,Hotel,87.0,2,Private room,Molokaʻi,-156.99483,21.07811,108,108
New York,Apartment,68.0,2,Entire home/apt,Lower East Side,-73.94735,40.79074,7,7
New York,Apartment,70.0,5,Private room,Harlem,-73.9437,40.81073,67,67
The Big Island,House,139.0,6,Entire home/apt,Island of Hawaiʻi,-155.81156,20.02293,70,70
The Big Island,Farm stay,55.0,4,Entire home/apt,Island of Hawaiʻi,-154.92967,19.41166,78,78
New York,Townhouse,87.0,4,Entire home/apt,0,-73.88891,40.73456,118,118
New York,Apartment,140.0,2,Entire home/apt,Upper West Side,-73.98061,40.77088,2,2
Oahu,Condominium,160.0,6,Entire home/apt,Waikiki,-157.83366,21.28569,97,97
Oahu,House,60.0,2,Private room,North Shore,-158.02898,21.68145,308,308
Oahu,House,550.0,10,Entire home/apt,Waianae Coast,-158.21991,21.47622,14,14
New York,Apartment,50.0,1,Private room,Bushwick,-73.92372,40.69683,0,0
New York,Apartment,110.0,2,Entire home/apt,Astoria,-73.94089,40.75226,9,9
New York,Apartment,95.0,2,Private room,Upper West Side,-73.96389,40.79855,175,175
The Big Island,Resort,158.0,6,Private room,Napili/Honokowai,-155.96112,19.55482,5,5
Oahu,Apartment,110.0,4,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.82244,21.27259,141,141
New York,Townhouse,125.0,4,Entire home/apt,Bedford-Stuyvesant,-73.93806,40.68435,16,16
The Big Island,Cabin,35.0,3,Private room,Island of Hawaiʻi,-154.91298,19.43804,15,15
New York,Apartment,125.0,1,Private room,Noho,-73.99555,40.7256,3,3
New York,Apartment,150.0,4,Entire home/apt,Midtown,-73.98364,40.74603,1,1
New York,Apartment,100.0,3,Private room,0,-73.99107,40.71574,12,12
New York,Apartment,69.0,2,Entire home/apt,Lower East Side,-73.9458,40.78999,4,4
New York,Apartment,125.0,3,Entire home/apt,Astoria,-73.92714,40.76448,0,0
New York,Apartment,99.0,3,Entire home/apt,Hell's Kitchen,-73.98341,40.76812,86,86
New York,Apartment,130.0,3,Entire home/apt,Astoria,-73.93117,40.75588,6,6
New York,Apartment,99.0,4,Entire home/apt,Flatbush,-73.95527,40.65349,2,2
New York,Apartment,199.0,3,Entire home/apt,Little Italy,-73.99706,40.71955,208,208
New York,Apartment,155.0,2,Private room,Chelsea,-74.00119,40.74314,17,17
New York,Apartment,105.0,2,Entire home/apt,Chelsea,-74.00287,40.75039,0,0
Maui,Apartment,157.0,6,Entire home/apt,Kihei/Wailea,-156.44638,20.72575,33,33
New York,Apartment,125.0,4,Entire home/apt,Stuyvesant Heights,-73.93687,40.67958,102,102
New York,Condominium,95.0,2,Private room,Morrisania,-73.90156,40.82417,182,182
New York,Apartment,60.0,2,Private room,Williamsburg,-73.9528,40.70018,5,5
Oahu,Condominium,79.0,3,Entire home/apt,Waianae Coast,-158.21248,21.46174,7,7
Oahu,Apartment,90.0,6,Entire home/apt,Ala Moana/Kakaako,-157.85062,21.30094,16,16
Kauai,Condominium,129.0,2,Entire home/apt,0,-159.46996,22.21592,117,117
Maui,Condominium,115.0,2,Entire home/apt,Napili/Honokowai,-156.66421,20.98967,35,35
New York,Apartment,140.0,3,Entire home/apt,Alphabet City,-73.98009,40.72475,0,0
Oahu,House,150.0,2,Private room,North Shore,-158.05107,21.66414,93,93
New York,Apartment,99.0,2,Private room,Lower East Side,-73.98385,40.72143,11,11
New York,Apartment,221.0,3,Entire home/apt,Flatiron District,-73.98593,40.73947,92,92
New York,Apartment,70.0,2,Entire home/apt,The Rockaways,-73.81066,40.58881,62,62
The Big Island,House,90.0,2,Entire home/apt,Island of Hawaiʻi,-154.93328,19.39404,14,14
New York,Apartment,80.0,2,Entire home/apt,Hamilton Heights,-73.94694,40.81899,1,1
New York,Apartment,240.0,6,Entire home/apt,Harlem,-73.95128,40.80156,2,2
New York,Apartment,420.0,4,Entire home/apt,Midtown,-73.98021,40.76387,3,3
New York,Apartment,67.0,2,Entire home/apt,Kips Bay,-73.9803,40.74086,1,1
New York,Apartment,85.0,2,Private room,Crown Heights,-73.94884,40.67689,8,8
New York,Apartment,150.0,2,Entire home/apt,Williamsburg,-73.95352,40.71607,9,9
New York,Apartment,150.0,3,Entire home/apt,East Village,-73.98639,40.72822,10,10
Maui,Condominium,190.0,7,Entire home/apt,Kihei/Wailea,-156.44725,20.72346,71,71
New York,Apartment,65.0,1,Private room,Carroll Gardens,-73.99607,40.67705,3,3
New York,House,50.0,2,Private room,0,-73.94038,40.67346,61,61
New York,Apartment,60.0,2,Private room,0,-73.95951,40.69695,149,149
New York,Loft,105.0,2,Entire home/apt,Bedford-Stuyvesant,-73.93944,40.69588,5,5
Maui,Apartment,262.0,4,Entire home/apt,Kihei/Wailea,-156.45868,20.75806,108,108
Kauai,Condominium,400.0,2,Entire home/apt,0,-159.44708,21.87114,23,23
Kauai,Townhouse,312.0,6,Entire home/apt,0,-159.4837,22.21751,31,31
New York,Apartment,139.0,3,Entire home/apt,Midtown,-73.98345,40.76704,16,16
New York,Apartment,170.0,2,Entire home/apt,Midtown,-73.98442,40.75245,3,3
The Big Island,Bungalow,125.0,2,Entire home/apt,Island of Hawaiʻi,-154.9245,19.39931,0,0
New York,Townhouse,100.0,1,Private room,Astoria,-73.92894,40.76211,1,1
Oahu,Apartment,375.0,6,Entire home/apt,Waikiki,-157.82145,21.27229,141,141
The Big Island,Condominium,482.0,4,Entire home/apt,Island of Hawaiʻi,-155.88686,19.91931,0,0
New York,Apartment,179.0,2,Private room,Chelsea,-74.00138,40.75284,237,237
New York,Townhouse,155.0,4,Entire home/apt,Bedford-Stuyvesant,-73.93038,40.68121,170,170
The Big Island,Condominium,190.0,4,Entire home/apt,Kihei/Wailea,-155.96521,19.57103,0,0
Oahu,Condominium,135.0,2,Entire home/apt,Waikiki,-157.8256,21.27864,136,136
Oahu,House,890.0,9,Entire home/apt,Waimanalo,-157.69918,21.33934,28,28
New York,Apartment,250.0,3,Entire home/apt,Upper East Side,-73.94872,40.77613,1,1
Oahu,House,850.0,8,Entire home/apt,Makiki/Lower Punchbowl/Tantalus,-157.83414,21.30861,35,35
Kauai,Resort,430.0,6,Private room,Kauaʻi,-159.31904,22.06207,2,2
New York,Apartment,109.0,6,Entire home/apt,Ditmars / Steinway,-73.90728,40.77469,182,182
New York,House,28.0,1,Private room,Soundview,-73.86514,40.82939,87,87
New York,House,495.0,4,Entire home/apt,East Village,-73.98956,40.73345,57,57
The Big Island,Apartment,120.0,2,Entire home/apt,Kailua/Kona,-155.99162,19.63593,171,171
New York,Apartment,560.0,7,Entire home/apt,Upper West Side,-73.97314,40.78689,87,87
Oahu,House,111.0,4,Private room,Kailua,-157.7464,21.40158,49,49
New York,Apartment,99.0,2,Private room,Midtown East,-73.91325,40.76615,5,5
Kauai,Condominium,247.0,4,Entire home/apt,Kauaʻi,-159.4823,22.22784,34,34
The Big Island,House,60.0,2,Private room,Hamakua Coast,-155.57305,20.11835,145,145
Oahu,House,275.0,6,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.79147,21.28846,38,38
Maui,Condominium,225.0,3,Entire home/apt,Kihei/Wailea,-156.45773,20.7471,49,49
The Big Island,Townhouse,350.0,8,Entire home/apt,0,-155.88047,19.91602,12,12
Oahu,Condominium,138.0,4,Entire home/apt,Waikiki,-157.82454,21.27631,81,81
New York,Apartment,68.0,2,Entire home/apt,Hamilton Heights,-73.9453,40.82725,9,9
The Big Island,Condominium,192.0,4,Entire home/apt,0,-155.87969,19.91485,27,27
Oahu,House,150.0,8,Entire home/apt,North Shore,-158.05936,21.64974,46,46
Kauai,Condominium,115.0,3,Entire home/apt,0,-159.32769,22.05253,69,69
New York,Apartment,30.0,3,Private room,Mount Eden,-73.91382,40.84058,262,262
The Big Island,Guesthouse,80.0,4,Entire home/apt,Hilo,-155.10389,19.8003,147,147
New York,Apartment,79.0,2,Private room,0,-73.94003,40.79802,154,154
Oahu,Cottage,189.0,6,Entire home/apt,Kailua,-157.74216,21.40129,53,53
New York,Apartment,45.0,1,Private room,Flatbush,-73.95305,40.65336,1,1
Oahu,Apartment,155.0,3,Entire home/apt,Kailua,-157.71911,21.39473,12,12
New York,Apartment,195.0,5,Entire home/apt,Financial District,-74.0088,40.70838,218,218
New York,Apartment,120.0,7,Entire home/apt,Williamsburg,-73.95726,40.71006,1,1
New York,Apartment,112.0,2,Private room,Chelsea,-74.00184,40.7411,31,31
The Big Island,Condominium,109.0,6,Entire home/apt,Island of Hawaiʻi,-155.79154,19.93311,46,46
Maui,House,399.0,6,Entire home/apt,Lahaina,-156.68897,20.93447,80,80
Oahu,Apartment,40.0,1,Private room,Manoa,-157.82638,21.29826,28,28
New York,Apartment,32.0,1,Private room,Bedford-Stuyvesant,-73.92373,40.67754,16,16
New York,Apartment,175.0,4,Entire home/apt,Fort Greene,-73.97813,40.68601,0,0
Maui,Apartment,175.0,2,Entire home/apt,Paia,-156.37736,20.91115,27,27
Maui,House,199.0,2,Entire home/apt,Hana,-155.98991,20.75688,142,142
Maui,Condominium,256.0,4,Entire home/apt,Kaanapali,-156.68939,20.94595,5,5
New York,Apartment,113.0,1,Entire home/apt,West Village,-74.00686,40.73746,65,65
Oahu,Villa,695.0,12,Entire home/apt,Ko'olauloa,-158.01657,21.69298,8,8
The Big Island,Condominium,203.0,4,Entire home/apt,0,-155.87825,19.91656,19,19
Maui,Apartment,115.0,4,Entire home/apt,Kihei/Wailea,-156.446,20.71799,85,85
New York,Apartment,400.0,4,Entire home/apt,East Village,-73.9832,40.72871,28,28
New York,Apartment,55.0,2,Private room,0,-73.97274,40.69402,3,3
Kauai,Condominium,190.0,4,Entire home/apt,Kauaʻi,-159.48315,22.22836,74,74
Oahu,House,250.0,4,Entire home/apt,0,-158.10113,21.59316,57,57
New York,Apartment,250.0,4,Entire home/apt,Midtown East,-73.97004,40.75606,30,30
Oahu,Condominium,155.0,4,Entire home/apt,North Shore,-158.13783,21.58261,1,1
New York,Apartment,100.0,2,Private room,Bedford-Stuyvesant,-73.93541,40.69646,0,0
Oahu,Hotel,95.0,2,Private room,Waikiki,-157.83206,21.28755,55,55
The Big Island,Condominium,140.0,2,Entire home/apt,Kailua/Kona,-155.98418,19.61764,63,63
Oahu,House,495.0,8,Entire home/apt,Kuliouou/Kalani Iki,-158.0615,21.65427,18,18
New York,Apartment,98.0,2,Private room,Williamsburg,-73.96326,40.71216,76,76
Oahu,Apartment,175.0,4,Entire home/apt,Diamond Head/Kapahulu/St. Louis Heights,-157.82081,21.26193,32,32
