city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Rio De Janeiro,Apartment,131.0,6,Entire home/apt,0,-43.49085154894161,-23.02338692141779,31,31
Rio De Janeiro,House,317.0,2,Private room,Botafogo,-43.19254931342515,-22.95295957541284,5,5
Rio De Janeiro,Condominium,1000.0,8,Entire home/apt,Barra da Tijuca,-43.38281341435767,-22.98369162798043,1,1
Rio De Janeiro,Serviced apartment,548.0,4,Entire home/apt,0,-43.47716330794789,-23.030647771247256,2,2
Rio De Janeiro,Apartment,399.0,6,Entire home/apt,Ipanema,-43.20731407351492,-22.98217661277284,5,5
Rio De Janeiro,Apartment,298.0,6,Entire home/apt,Barra da Tijuca,-43.34951832545693,-23.004059877448853,0,0
Rio De Janeiro,Apartment,1600.0,6,Entire home/apt,0,-43.35843701660095,-22.98839563811481,0,0
Rio De Janeiro,Condominium,3301.0,8,Entire home/apt,Barra da Tijuca,-43.33422634714254,-23.00756333438681,0,0
Rio De Janeiro,Loft,239.0,2,Private room,0,-43.34708354191269,-22.89507854707165,1,1
Rio De Janeiro,Apartment,351.0,7,Entire home/apt,Ipanema,-43.19423588543599,-22.984148254337534,14,14
Rio De Janeiro,Apartment,60.0,1,Private room,0,-43.18471637510573,-22.91341606205436,0,0
Rio De Janeiro,Apartment,399.0,2,Private room,0,-43.393534232339206,-22.969013331100093,5,5
Rio De Janeiro,House,250.0,2,Private room,0,-43.4186896742968,-22.96840021041473,1,1
Rio De Janeiro,House,112.0,1,Private room,0,-43.36534968594563,-22.930049818012783,0,0
Rio De Janeiro,Apartment,1201.0,8,Entire home/apt,0,-43.24013084767151,-22.92176304215344,0,0
Rio De Janeiro,Apartment,746.0,4,Entire home/apt,Barra da Tijuca,-43.30252917595476,-23.01558513917358,2,2
Rio De Janeiro,Apartment,287.0,3,Entire home/apt,Tijuca,-43.20086736218796,-22.95565763906539,0,0
Rio De Janeiro,Apartment,1701.0,2,Entire home/apt,0,-43.202238135410624,-22.9813700874583,0,0
Rio De Janeiro,Apartment,48.0,2,Private room,Tijuca,-43.2533524829868,-22.944292537938367,0,0
Rio De Janeiro,Apartment,101.0,2,Private room,Botafogo,-43.175214261015086,-22.95162577090241,47,47
Rio De Janeiro,Apartment,679.0,4,Entire home/apt,Ipanema,-43.2023558879285,-22.98352041283106,1,1
Rio De Janeiro,Apartment,317.0,2,Private room,Botafogo,-43.181236294754925,-22.950189284501317,3,3
Rio De Janeiro,Condominium,351.0,2,Private room,0,-43.19321647887779,-22.957538646861146,1,1
Rio De Janeiro,Apartment,2201.0,8,Entire home/apt,Barra da Tijuca,-43.31720122256538,-23.01212481214021,0,0
Rio De Janeiro,House,5595.0,16,Entire home/apt,0,-43.32235641855684,-23.00826097306537,0,0
Rio De Janeiro,Apartment,280.0,3,Entire home/apt,Ipanema,-43.1990101137809,-22.982413191528178,15,15
Rio De Janeiro,Apartment,951.0,6,Entire home/apt,Recreio dos Bandeirantes,-43.46594355883066,-23.019530104675333,0,0
Rio De Janeiro,Apartment,205.0,2,Entire home/apt,Copacabana,-43.18822800527058,-22.97000440296209,77,77
Rio De Janeiro,House,56.0,3,Private room,0,-43.24723543198432,-22.935874631596256,0,0
Rio De Janeiro,Apartment,90.0,2,Entire home/apt,Flamengo,-43.17674315889042,-22.92740812182348,81,81
Rio De Janeiro,Apartment,351.0,2,Private room,Copacabana,-43.188744533153184,-22.975598903669955,0,0
Rio De Janeiro,Apartment,127.0,2,Entire home/apt,Leblon,-43.17790211155288,-22.934426116531974,20,20
Rio De Janeiro,Condominium,3544.0,10,Entire home/apt,0,-43.32005231206098,-23.010668604567265,1,1
Rio De Janeiro,Apartment,112.0,4,Entire home/apt,0,-43.201524243404165,-22.816717211926136,128,128
Rio De Janeiro,Loft,560.0,4,Entire home/apt,Copacabana,-43.19241087696823,-22.98247575844525,4,4
Rio De Janeiro,Apartment,630.0,8,Entire home/apt,Barra da Tijuca,-43.31345955372205,-23.013440373155003,6,6
Rio De Janeiro,Apartment,142.0,3,Entire home/apt,Catete,-43.177426080553545,-22.927577252718976,0,0
Rio De Janeiro,House,701.0,5,Private room,Urca,-43.32473578931987,-23.001941778015905,2,2
Rio De Janeiro,Earth house,67.0,2,Entire home/apt,0,-43.381851403866335,-22.9113895146494,1,1
Rio De Janeiro,Apartment,1000.0,4,Entire home/apt,0,-43.38976309270332,-22.96986618034955,0,0
Rio De Janeiro,Apartment,298.0,11,Entire home/apt,0,-43.18949500971648,-22.971126460836576,76,76
Rio De Janeiro,Apartment,578.0,2,Private room,Copacabana,-43.18883106558784,-22.97404499063615,0,0
Rio De Janeiro,Apartment,351.0,3,Entire home/apt,Leme,-43.16826706478497,-22.96280897382361,0,0
Rio De Janeiro,Apartment,1044.0,6,Entire home/apt,0,-43.48464195562192,-23.023927670410306,0,0
Rio De Janeiro,Apartment,933.0,5,Entire home/apt,0,-43.4146349556373,-22.98883478905928,0,0
Rio De Janeiro,Apartment,988.0,4,Entire home/apt,0,-43.36022452992309,-22.93703117706552,0,0
Rio De Janeiro,Apartment,168.0,2,Entire home/apt,Ipanema,-43.20997091078295,-22.985866684090063,227,227
Rio De Janeiro,Loft,198.0,3,Entire home/apt,0,-43.17466893235061,-22.931361558208607,6,6
Rio De Janeiro,Apartment,1529.0,6,Entire home/apt,0,-43.189661428857306,-22.922011056850103,0,0
Rio De Janeiro,Townhouse,101.0,2,Private room,Copacabana,-43.19201873734328,-22.974614743860805,64,64
Rio De Janeiro,Condominium,560.0,6,Entire home/apt,0,-43.37173007478097,-22.88659803097737,0,0
Rio De Janeiro,Apartment,78.0,1,Private room,0,-43.22997794854019,-22.928597284586367,0,0
Rio De Janeiro,Apartment,63.0,2,Private room,0,-43.18758268316908,-22.913687773590524,0,0
Rio De Janeiro,House,179.0,2,Private room,0,-43.168716413260725,-22.9606496602252,0,0
Rio De Janeiro,Apartment,1865.0,4,Entire home/apt,Recreio dos Bandeirantes,-43.48662201316989,-23.022882730052668,0,0
Rio De Janeiro,Apartment,149.0,4,Entire home/apt,Ipanema,-43.210202657500574,-22.982871160304803,54,54
Rio De Janeiro,Apartment,1306.0,4,Entire home/apt,0,-43.39714324266577,-22.973565284382087,0,0
Rio De Janeiro,Apartment,1000.0,4,Entire home/apt,Copacabana,-43.19406487887688,-22.981423139099054,0,0
Rio De Janeiro,Apartment,261.0,4,Entire home/apt,Leblon,-43.21649274666616,-22.98472365988908,5,5
Rio De Janeiro,Apartment,373.0,4,Entire home/apt,0,-43.363386744558326,-22.979131216990595,2,2
Rio De Janeiro,Apartment,149.0,4,Private room,Ipanema,-43.20125680079976,-22.982915687464345,3,3
Rio De Janeiro,Apartment,317.0,4,Entire home/apt,0,-43.18131351174837,-22.943684656455243,0,0
Rio De Janeiro,Loft,172.0,4,Entire home/apt,Copacabana,-43.19461538649248,-22.983002257608693,35,35
Rio De Janeiro,Villa,451.0,3,Entire home/apt,Vila Isabel,-43.254614610762495,-22.9172028509369,0,0
Rio De Janeiro,Apartment,2238.0,6,Entire home/apt,0,-43.46312213962931,-23.026058527674262,0,0
Rio De Janeiro,Apartment,201.0,4,Entire home/apt,0,-43.19317787872534,-22.98846987088959,38,38
Rio De Janeiro,Guesthouse,142.0,4,Entire home/apt,0,-43.24255553505414,-22.934620607988,6,6
Rio De Janeiro,Apartment,560.0,2,Private room,Barra da Tijuca,-43.36575723779647,-23.01001003307048,1,1
Rio De Janeiro,Apartment,104.0,6,Entire home/apt,0,-43.1918569821055,-22.97475787363863,22,22
Rio De Janeiro,Apartment,1865.0,3,Entire home/apt,0,-43.39766652363983,-22.972342293273257,0,0
Rio De Janeiro,Apartment,373.0,2,Entire home/apt,Leblon,-43.22016225270119,-22.984271127835317,0,0
Rio De Janeiro,Apartment,1119.0,5,Entire home/apt,0,-43.392545662686615,-22.972063407633105,2,2
Rio De Janeiro,House,116.0,1,Shared room,Ipanema,-43.40695512106908,-22.962923492008525,1,1
Rio De Janeiro,Apartment,701.0,2,Entire home/apt,0,-43.37061948569106,-23.00184648597161,1,1
Rio De Janeiro,Apartment,351.0,5,Entire home/apt,São Cristóvão,-43.228085475330346,-22.900619331797092,0,0
Rio De Janeiro,House,164.0,3,Entire home/apt,0,-43.49193864130802,-22.988157720342432,3,3
Rio De Janeiro,Apartment,298.0,2,Entire home/apt,Copacabana,-43.1863834979925,-22.968671225549844,0,0
Rio De Janeiro,Serviced apartment,220.0,4,Entire home/apt,Copacabana,-43.20269959661778,-22.96022105453772,10,10
Rio De Janeiro,House,5595.0,10,Entire home/apt,0,-43.47391922093498,-23.012075020670952,0,0
0,Apartment,116.0,2,Private room,Copacabana,-43.190120109264726,-22.97566753024888,0,0
Rio De Janeiro,Apartment,500.0,5,Entire home/apt,0,-43.3917485723414,-22.970026056556843,0,0
Rio De Janeiro,Apartment,119.0,4,Entire home/apt,0,-43.18457642451702,-22.910698909393798,2,2
Rio De Janeiro,Apartment,220.0,2,Entire home/apt,0,-43.18819141274573,-22.969051310784877,13,13
Rio De Janeiro,Bed and breakfast,48.0,9,Shared room,0,-43.1703921056122,-22.9620268863854,5,5
Rio De Janeiro,House,601.0,10,Entire home/apt,0,-43.39561933591232,-22.919394925427387,0,0
Rio De Janeiro,House,119.0,6,Entire home/apt,0,-43.34953293121925,-22.89846031772599,0,0
Rio De Janeiro,Apartment,899.0,8,Entire home/apt,0,-43.42097030256312,-22.99871658029596,0,0
Rio De Janeiro,Apartment,86.0,2,Private room,Tijuca,-43.23426360206632,-22.92264558869159,40,40
Rio De Janeiro,Apartment,11190.0,8,Entire home/apt,Copacabana,-43.19373213382171,-22.97691478494771,0,0
Rio De Janeiro,Loft,257.0,2,Private room,0,-43.21985297459262,-22.98697841208972,6,6
Rio De Janeiro,Apartment,1000.0,4,Entire home/apt,0,-43.38684937843143,-22.970984751475747,0,0
Rio De Janeiro,Apartment,451.0,2,Private room,Recreio dos Bandeirantes,-43.45240425811524,-23.01727996865021,0,0
Rio De Janeiro,Apartment,500.0,4,Entire home/apt,Barra da Tijuca,-43.32428278483234,-23.00534459728909,0,0
Rio De Janeiro,Apartment,746.0,4,Entire home/apt,0,-43.27922913422733,-22.88440960003236,0,0
Rio De Janeiro,Apartment,250.0,2,Private room,0,-43.1928538405128,-22.957082654587737,0,0
Rio De Janeiro,Apartment,634.0,6,Entire home/apt,0,-43.180731577939234,-22.9340064370666,4,4
Rio De Janeiro,Apartment,280.0,1,Private room,0,-43.39707095403066,-22.96499154663287,2,2
Rio De Janeiro,Apartment,250.0,6,Entire home/apt,Leme,-43.17195520840645,-22.96129306836511,10,10
Rio De Janeiro,Apartment,298.0,5,Entire home/apt,0,-43.47269480400845,-23.01598925251148,1,1
Rio De Janeiro,Apartment,298.0,3,Private room,Copacabana,-43.176812676695214,-22.964460533574528,1,1
Rio De Janeiro,Hostel,131.0,4,Private room,Copacabana,-43.18884440627417,-22.96870936391744,0,0
Rio De Janeiro,Apartment,369.0,8,Entire home/apt,Copacabana,-43.19398459651786,-22.98203185975016,3,3
Rio De Janeiro,Apartment,157.0,4,Entire home/apt,Leblon,-43.22308649148793,-22.978314631267907,56,56
Rio De Janeiro,Apartment,798.0,2,Private room,Botafogo,-43.19207316019323,-22.94964100270776,0,0
Rio De Janeiro,Apartment,201.0,2,Entire home/apt,Copacabana,-43.18832054700163,-22.96894327038813,0,0
Rio De Janeiro,Apartment,261.0,8,Entire home/apt,Ipanema,-43.19096674991071,-22.985821676488733,6,6
Rio De Janeiro,Apartment,179.0,2,Entire home/apt,Copacabana,-43.18708515155298,-22.97103230094075,14,14
Rio De Janeiro,Apartment,261.0,5,Entire home/apt,Centro,-43.19298564538373,-22.97626728937996,0,0
Rio De Janeiro,Apartment,250.0,4,Entire home/apt,0,-43.38706630315325,-22.96644661942321,4,4
Rio De Janeiro,Apartment,75.0,2,Entire home/apt,0,-43.31241696422418,-22.8437129575907,4,4
Rio De Janeiro,House,500.0,6,Entire home/apt,0,-43.55162493436799,-22.9904451673837,0,0
Rio De Janeiro,Apartment,250.0,1,Private room,0,-43.41843647118928,-22.9703870513959,0,0
Rio De Janeiro,Apartment,131.0,4,Entire home/apt,0,-43.184717879371945,-22.957738202813637,8,8
Rio De Janeiro,Apartment,399.0,7,Entire home/apt,Copacabana,-43.17875081156532,-22.964617829612656,30,30
Rio De Janeiro,Apartment,116.0,2,Private room,Ipanema,-43.20070227223089,-22.98521721608299,116,116
