city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Istanbul,Apartment,1160.0,4,Entire home/apt,0,29.04467,41.0428,0,0
Istanbul,Townhouse,121.0,1,Private room,Taksim,28.97675,41.03782,38,38
Istanbul,Apartment,538.0,2,Entire home/apt,0,28.98192,41.03634,0,0
Istanbul,Loft,148.0,2,Private room,0,29.02821,40.98222,1,1
Istanbul,Boutique hotel,63.0,2,Private room,0,28.9754,41.01388,10,10
Istanbul,Apartment,190.0,2,Entire home/apt,0,29.15816,40.91311,3,3
Istanbul,Apartment,74.0,2,Private room,0,29.00314,41.04429,7,7
Istanbul,Apartment,63.0,2,Private room,0,29.0266,40.99062,1,1
Istanbul,Boutique hotel,1186.0,4,Private room,0,28.97082,41.00611,1,1
Istanbul,Apartment,179.0,3,Private room,Sultanahmet,28.96902,41.00429,0,0
Istanbul,Apartment,749.0,1,Private room,0,29.0,41.07197,0,0
Istanbul,Apartment,295.0,1,Private room,0,28.99425,41.06931,0,0
Istanbul,House,148.0,2,Private room,0,29.19203,41.00363,0,0
Istanbul,Apartment,74.0,3,Private room,0,28.91629,41.06038,99,99
Istanbul,Apartment,1055.0,6,Entire home/apt,0,28.58381,41.02525,0,0
Istanbul,Apartment,100.0,2,Private room,0,28.80001,41.09937,0,0
Istanbul,Apartment,190.0,2,Entire home/apt,Cihangir,28.98158,41.0314,3,3
Istanbul,Apartment,596.0,2,Private room,Ortaköy,29.01933,41.05115,0,0
Istanbul,Apartment,100.0,1,Private room,Ortaköy,29.02695,41.04834,0,0
Istanbul,Apartment,132.0,2,Private room,0,28.8721,41.00258,0,0
Istanbul,Apartment,200.0,2,Private room,0,28.93928,41.05807,0,0
Istanbul,Apartment,264.0,5,Entire home/apt,Sultanahmet,28.96755,41.00488,39,39
Istanbul,Loft,79.0,2,Private room,0,29.00439,41.08101,0,0
Istanbul,Apartment,100.0,1,Private room,Beşiktaş,29.04246,41.06944,3,3
Istanbul,Apartment,269.0,2,Entire home/apt,Cihangir,28.98387,41.03315,1,1
Istanbul,Apartment,248.0,2,Private room,Taksim,28.97342,41.0383,0,0
Istanbul,Apartment,90.0,1,Private room,0,29.10186,40.96826,0,0
Istanbul,Guesthouse,295.0,2,Private room,Sultanahmet,28.96917,41.00629,18,18
Istanbul,House,527.0,3,Entire home/apt,0,29.06121,40.88288,2,2
Istanbul,Loft,148.0,2,Private room,0,28.93406,41.04209,0,0
Istanbul,Apartment,200.0,4,Private room,0,28.9258,41.06292,0,0
Istanbul,Apartment,179.0,2,Entire home/apt,0,29.08361,40.99609,7,7
Istanbul,Serviced apartment,121.0,1,Shared room,0,29.07722,40.96469,3,3
Istanbul,Bed and breakfast,179.0,2,Private room,Sultanahmet,28.97577,41.00937,18,18
Istanbul,Apartment,200.0,4,Entire home/apt,Karaköy,28.9694,41.02628,4,4
Istanbul,Apartment,353.0,2,Entire home/apt,Taksim,28.97665,41.03661,57,57
Istanbul,Apartment,100.0,2,Private room,0,29.00551,41.048,0,0
Istanbul,Apartment,148.0,1,Private room,0,28.98571,41.03254,0,0
Istanbul,Nature lodge,100.0,2,Private room,0,29.13014,40.87374,1,1
Istanbul,Apartment,348.0,4,Entire home/apt,Cihangir,28.97487,41.03037,8,8
Istanbul,Apartment,422.0,8,Entire home/apt,Taksim,28.60004,41.01867,0,0
Istanbul,Apartment,316.0,3,Private room,Taksim,28.98113,41.03801,1,1
Istanbul,House,142.0,2,Entire home/apt,0,28.97227,41.02618,0,0
Istanbul,Apartment,264.0,5,Entire home/apt,Üsküdar,29.06929,41.01694,74,74
Istanbul,Bed and breakfast,554.0,2,Entire home/apt,0,28.98169,41.03276,0,0
Istanbul,Apartment,105.0,2,Entire home/apt,0,28.98598,41.0619,0,0
Istanbul,Apartment,200.0,4,Entire home/apt,0,29.04148,40.97781,0,0
Istanbul,Apartment,475.0,1,Private room,0,29.0046,41.08719,0,0
Istanbul,Apartment,179.0,2,Private room,0,28.99178,41.06969,0,0
Istanbul,Serviced apartment,269.0,3,Entire home/apt,0,29.10406,41.0009,45,45
Istanbul,Boutique hotel,179.0,2,Private room,Sultanahmet,28.98641,41.04177,1,1
Istanbul,Apartment,148.0,3,Private room,Sultanahmet,28.97887,41.00318,1,1
Istanbul,Apartment,765.0,6,Entire home/apt,Taksim,28.98566,41.04263,0,0
Istanbul,Apartment,501.0,8,Entire home/apt,0,28.78406,40.97867,15,15
Istanbul,Apartment,53.0,2,Private room,Karaköy,28.97237,41.03114,14,14
Istanbul,Apartment,142.0,1,Private room,0,28.98476,41.04177,1,1
Istanbul,Apartment,84.0,2,Private room,0,29.01822,41.02143,0,0
Istanbul,Apartment,69.0,1,Entire home/apt,0,29.22225,41.03629,0,0
Istanbul,Apartment,105.0,1,Private room,0,28.99931,41.08107,0,0
Istanbul,House,100.0,1,Shared room,0,29.06903,41.12113,0,0
Istanbul,Serviced apartment,111.0,2,Private room,0,28.98141,41.03494,2,2
Istanbul,Apartment,237.0,1,Private room,0,28.98043,41.02979,0,0
Istanbul,Casa particular (Cuba),47.0,3,Private room,0,29.05299,40.98823,0,0
Istanbul,Apartment,221.0,5,Entire home/apt,0,28.98612,41.05292,0,0
Istanbul,Apartment,47.0,1,Private room,Üsküdar,29.01925,41.02515,3,3
Istanbul,Apartment,63.0,1,Private room,Karaköy,28.97604,41.02976,20,20
Istanbul,Apartment,26.0,1,Private room,0,28.93684,41.00474,4,4
Istanbul,Apartment,121.0,1,Private room,0,28.97244,41.00549,0,0
Istanbul,House,79.0,2,Entire home/apt,0,29.01154,41.04391,0,0
Istanbul,Apartment,142.0,2,Private room,Fatih,28.94917,41.02957,0,0
Istanbul,Apartment,211.0,2,Entire home/apt,0,28.97941,41.04911,0,0
Istanbul,Apartment,58.0,1,Private room,0,28.97954,41.0297,0,0
Istanbul,Apartment,53.0,2,Private room,Şişli,28.98507,41.0674,3,3
Istanbul,Apartment,211.0,4,Entire home/apt,0,28.98674,41.05469,0,0
Istanbul,Apartment,100.0,1,Private room,Şişli,28.99624,41.06854,0,0
Istanbul,Townhouse,200.0,3,Entire home/apt,Şişli,29.01145,41.06423,1,1
Istanbul,Serviced apartment,649.0,10,Entire home/apt,Taksim,28.98276,41.03747,2,2
Istanbul,Condominium,348.0,3,Entire home/apt,0,28.65576,41.0099,10,10
Istanbul,House,58.0,2,Entire home/apt,0,28.97182,41.0349,0,0
Istanbul,Hotel,311.0,1,Private room,Sultanahmet,28.95387,41.011,0,0
Istanbul,Boutique hotel,269.0,3,Private room,Taksim,28.98182,41.04321,0,0
Istanbul,Apartment,47.0,3,Private room,0,29.13953,40.92457,0,0
Istanbul,Apartment,79.0,2,Private room,0,29.10924,40.97579,0,0
Istanbul,Apartment,158.0,2,Entire home/apt,Taksim,28.97444,41.03464,39,39
Istanbul,Apartment,74.0,2,Shared room,0,29.02676,40.98488,1,1
Istanbul,Apartment,48842.0,1,Private room,0,28.98111,41.05465,0,0
Istanbul,Apartment,105.0,2,Private room,0,29.042,40.99027,0,0
Istanbul,Apartment,475.0,4,Entire home/apt,0,28.93204,41.00193,3,3
Istanbul,Apartment,448.0,2,Private room,0,28.99364,41.05325,0,0
Istanbul,Apartment,232.0,2,Private room,0,29.08102,40.95526,0,0
Istanbul,Boutique hotel,127.0,2,Entire home/apt,0,28.97583,41.03393,26,26
Istanbul,Boutique hotel,227.0,15,Private room,0,28.97415,41.01389,3,3
Istanbul,Boutique hotel,359.0,4,Private room,Sultanahmet,28.98043,41.00509,2,2
Istanbul,Apartment,47.0,1,Private room,0,28.98505,41.07007,1,1
Istanbul,Serviced apartment,264.0,3,Entire home/apt,Sultanahmet,28.96792,41.0063,8,8
Istanbul,Apartment,74.0,2,Private room,0,28.91804,41.05908,34,34
Istanbul,Other,301.0,4,Entire home/apt,0,29.08659,40.95819,0,0
Istanbul,Apartment,74.0,1,Private room,0,28.7659,41.04997,2,2
Istanbul,Villa,4745.0,14,Entire home/apt,0,29.04741,41.10758,0,0
Istanbul,Boutique hotel,121.0,2,Private room,Sultanahmet,28.97931,41.00446,191,191
Istanbul,Serviced apartment,121.0,4,Entire home/apt,0,28.97047,41.05901,3,3
Istanbul,Other,258.0,2,Private room,0,28.98106,41.04043,4,4
Istanbul,Apartment,348.0,3,Entire home/apt,0,28.69811,41.00188,1,1
Istanbul,Apartment,74.0,2,Private room,0,28.99543,41.05987,10,10
Istanbul,Apartment,195.0,2,Entire home/apt,Cihangir,28.98195,41.02808,11,11
Istanbul,Apartment,127.0,4,Entire home/apt,Sultanahmet,28.97113,41.00438,5,5
Istanbul,Serviced apartment,63.0,3,Private room,0,28.99616,41.05978,7,7
Istanbul,Apartment,633.0,5,Private room,0,28.94294,41.05925,0,0
Istanbul,Apartment,47.0,1,Private room,0,29.02181,41.05381,0,0
Istanbul,Serviced apartment,105.0,1,Private room,0,28.9937,41.17387,0,0
Istanbul,Condominium,58.0,1,Private room,0,29.00531,41.04544,3,3
Istanbul,Apartment,121.0,2,Private room,0,28.98064,41.03381,1,1
Istanbul,Hotel,158.0,2,Private room,Taksim,28.98611,41.04295,7,7
Istanbul,Aparthotel,211.0,4,Private room,Cihangir,28.97784,41.03702,0,0
Istanbul,Apartment,95.0,1,Private room,0,28.9937,41.05573,0,0
Istanbul,Aparthotel,264.0,3,Private room,0,28.97586,41.01454,0,0
Istanbul,Apartment,47.0,1,Shared room,0,29.18833,40.90591,1,1
Istanbul,Apartment,53.0,1,Private room,Şişli,29.00289,41.07033,0,0
Istanbul,Boutique hotel,501.0,4,Private room,Karaköy,28.97546,41.03177,1,1
Istanbul,Apartment,63.0,2,Private room,0,29.10343,40.95698,4,4
Istanbul,Apartment,348.0,3,Private room,Cihangir,28.9814,41.03282,13,13
Istanbul,House,47.0,1,Private room,0,29.26114,40.97625,0,0
Istanbul,Other,105.0,1,Private room,0,29.06419,40.99423,0,0
Istanbul,Apartment,132.0,2,Private room,0,28.98235,41.04634,0,0
Istanbul,Hostel,58.0,1,Shared room,Sultanahmet,28.97814,41.01498,0,0
Istanbul,Guest suite,121.0,2,Entire home/apt,0,29.0531,41.08793,0,0
Istanbul,Apartment,42.0,2,Private room,0,29.28268,40.91084,0,0
Istanbul,Apartment,74.0,1,Private room,0,28.98488,41.035,49,49
Istanbul,Apartment,90.0,2,Private room,0,29.0184,41.01082,0,0
